category,name,slug,prefix,roundness,rectangularity,mobile_fit
austria_municipalities,Bach,bach,ba,41.21,47.32,41.58
austria_municipalities,Bachmanning,bachmanning,ba,45.31,53.32,81.72
austria_municipalities,Bad Aussee,bad_aussee,ba,40.01,53.43,29.35
austria_municipalities,Bad Bleiberg,bad_bleiberg,ba,22.01,45.55,-54.14
austria_municipalities,Bad Blumau,bad_blumau,ba,43.14,57.24,28.67
austria_municipalities,Bad Deutsch-Altenburg,bad_deutsch_altenburg,ba,49.66,61.85,88.99
austria_municipalities,Bad Erlach,bad_erlach,ba,27.2,31.32,60.73
austria_municipalities,Bad Fischau-Brunn,bad_fischau_brunn,ba,66.97,67.05,38.29
austria_municipalities,Bad Gastein,bad_gastein,ba,46.51,61.59,28.02
austria_municipalities,Bad Gleichenberg,bad_gleichenberg,ba,59.83,69.88,83.12
austria_municipalities,Bad Goisern am Hallstättersee,bad_goisern_am_hallstattersee,ba,45.71,63.63,32.08
austria_municipalities,Bad Großpertholz,bad_grosspertholz,ba,36.62,49.89,9.04
austria_municipalities,Bad Hall,bad_hall,ba,41.1,55.93,-3.3
austria_municipalities,Bad Hofgastein,bad_hofgastein,ba,40.04,58.5,89.73
austria_municipalities,Bad Häring,bad_haring,ba,62.76,62.15,48.3
austria_municipalities,Bad Ischl,bad_ischl,ba,47.29,57.89,46.19
austria_municipalities,Bad Kleinkirchheim,bad_kleinkirchheim,ba,37.59,59.17,94.66
austria_municipalities,Bad Kreuzen,bad_kreuzen,ba,55,69.46,38.46
austria_municipalities,Bad Leonfelden,bad_leonfelden,ba,41.62,58.68,95.36
austria_municipalities,Bad Loipersdorf,bad_loipersdorf,ba,49.14,60.47,66.77
austria_municipalities,Bad Mitterndorf,bad_mitterndorf,ba,48.79,68.35,25.14
austria_municipalities,Bad Pirawarth,bad_pirawarth,ba,55.22,67.14,42.09
austria_municipalities,Bad Radkersburg,bad_radkersburg,ba,45.18,59.61,65.69
austria_municipalities,Bad Sauerbrunn,bad_sauerbrunn,ba,45,63.78,83.26
austria_municipalities,Bad Schallerbach,bad_schallerbach,ba,46.59,67.9,58.35
austria_municipalities,Bad Schwanberg,bad_schwanberg,ba,34.47,68.15,-29.8
austria_municipalities,Bad Schönau,bad_schonau,ba,57.93,61.55,70.29
austria_municipalities,Bad St. Leonhard im Lavanttal,bad_st_leonhard_im_lavanttal,ba,49.73,60.48,33.11
austria_municipalities,Bad Tatzmannsdorf,bad_tatzmannsdorf,ba,42.1,63.94,97.25
austria_municipalities,Bad Traunstein,bad_traunstein,ba,66.81,68.12,52.58
austria_municipalities,Bad Vigaun,bad_vigaun,ba,27.41,56.94,-79.51
austria_municipalities,Bad Vöslau,bad_voslau,ba,30.5,55.21,-20.33
austria_municipalities,Bad Waltersdorf,bad_waltersdorf,ba,52.71,63.91,77.19
austria_municipalities,Bad Wimsbach-Neydharting,bad_wimsbach_neydharting,ba,46.85,61.48,85.85
austria_municipalities,Bad Zell,bad_zell,ba,47.97,66.66,90.22
austria_municipalities,Baden,baden,ba,30.35,55.16,11.55
austria_municipalities,Badersdorf,badersdorf,ba,42.35,58.13,87.35
austria_municipalities,Baldramsdorf,baldramsdorf,ba,35.74,65.65,22.77
austria_municipalities,Bartholomäberg,bartholomaberg,ba,56.11,69.45,6.79
austria_municipalities,Baumgarten,baumgarten,ba,23.78,55.05,-66.01
austria_municipalities,Baumgartenberg,baumgartenberg,ba,42.18,54.72,90.17
austria_municipalities,Baumkirchen,baumkirchen,ba,48.26,58.52,85.57
austria_municipalities,Bärnbach,barnbach,ba,28.07,39.67,62.84
austria_municipalities,Bärnkopf,barnkopf,ba,57.3,60.62,43.1
