name_clean,name_real
demoret,Démoret
devanos,Dévanos
denia,Dénia
deols,Déols
detain_et_bruant,Détain-et-Bruant
deservillers,Déservillers
desandans,Désandans
demouville,Démouville
denestanville,Dénestanville
deville_les_rouen,Déville-lès-Rouen
demuin,Démuin
deneze_sous_doue,Dénezé-sous-Doué
desertines,Désertines
devillac,Dévillac
demu,Dému
degagnac,Dégagnac
denat,Dénat
desaignes,Désaignes
debats_riviere_d_orpra,Débats-Rivière-d'Orpra
decines_charpieu,Décines-Charpieu
detrier,Détrier
devoluy,Dévoluy
delegyhaza,Délegyháza
deg,Dég
denesfa,Dénesfa
dedestapolcsany,Dédestapolcsány
devavanya,Dévaványa
