category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Makov,makov,ma,37,59.06,81.87
europe_lau,Malá Lhota,mala_lhota,ma,61.18,90.09,78.88
europe_lau,Malá Roudka,mala_roudka,ma,51.28,69.68,36.85
europe_lau,Makov,makov,ma,33.45,64.34,94.9
europe_lau,Malíkov,malikov,ma,62.29,67.58,50.82
europe_lau,Maňovice,manovice,ma,74.84,77.59,49.62
europe_lau,Malínky,malinky,ma,47.36,64.1,86.83
europe_lau,Malešovice,malesovice,ma,67.45,81.69,55.07
europe_lau,Malhostovice,malhostovice,ma,55.88,64.09,73.23
europe_lau,Maršov,marsov,ma,66.06,68.93,56.81
europe_lau,Machová,machova,ma,55.41,73.85,92.35
europe_lau,Malá Vrbka,mala_vrbka,ma,35.94,69.75,95.62
europe_lau,Malý Beranov,maly_beranov,ma,48.28,71.35,58.21
europe_lau,Markvartice,markvartice,ma,57.57,68.98,45.22
europe_lau,Malá Úpa,mala_upa,ma,61.61,63.17,59.04
europe_lau,Malé Svatoňovice,male_svatonovice,ma,49.25,58.05,18.48
europe_lau,Maršov u Úpice,marsov_u_upice,ma,64.59,75.36,58
europe_lau,Martinice,martinice,ma,27.59,51.23,-38.91
europe_lau,Mauthausen,mauthausen,ma,37.8,69.21,-42.97
europe_lau,Markvartice,markvartice,ma,37.26,63.49,69.22
europe_lau,Mastník,mastnik,ma,33.5,67.94,-12.05
europe_lau,Malá Morávka,mala_moravka,ma,47.54,59.73,83.17
europe_lau,"Marne, Stadt",marne_stadt,ma,49.39,61.97,12.08
europe_lau,Marnerdeich,marnerdeich,ma,48.17,67.25,83.07
europe_lau,Mackovice,mackovice,ma,63.49,72.12,53.59
europe_lau,Mašovice,masovice,ma,55.58,72.64,40.36
europe_lau,Malé Hradisko,male_hradisko,ma,33.54,54.98,31.28
europe_lau,Marz,marz,ma,36.18,60.38,65.59
europe_lau,Manning,manning,ma,41.88,54.45,82.29
europe_lau,Malá Losenice,mala_losenice,ma,57.62,64.14,42.82
europe_lau,Martinice,martinice,ma,62.35,70.08,42.86
europe_lau,Matějov,matejov,ma,40.09,62.96,61.49
europe_lau,Mayrhof,mayrhof,ma,42.42,58.27,59.87
europe_lau,Maria Neustift,maria_neustift,ma,37.23,51.21,52.23
europe_lau,Martensrade,martensrade,ma,33.43,47.44,93.34
europe_lau,Malente,malente,ma,54.43,62.62,44.23
europe_lau,Manhagen,manhagen,ma,59.33,66.43,71.59
europe_lau,Mariental,mariental,ma,51.15,56.62,23.23
europe_lau,"Mariental, gemfr. Gebiet",mariental_gemfr_gebiet,ma,18.15,39.26,75.74
europe_lau,Maasen,maasen,ma,29.74,53.55,96.82
europe_lau,Marl,marl,ma,26.24,50.78,2.66
europe_lau,Martfeld,martfeld,ma,53.31,71.4,44.62
europe_lau,Maasbüll,maasbull,ma,50.06,60.63,40.05
europe_lau,Maasholm,maasholm,ma,30.63,44.34,65.51
europe_lau,Marklohe,marklohe,ma,51.7,63.44,17.04
europe_lau,Marchtrenk,marchtrenk,ma,58.53,77.23,43.55
europe_lau,Mattersburg,mattersburg,ma,30.15,43.99,50.98
europe_lau,"Marienhafe, Flecken",marienhafe_flecken,ma,10.7,39.32,-116.73
europe_lau,Marschacht,marschacht,ma,51,69.64,83.29
europe_lau,Marxen,marxen,ma,44.03,57.12,72.37
europe_lau,Marienheide,marienheide,ma,53.22,74.96,-13.86
europe_lau,"Marl, Stadt",marl_stadt,ma,55.59,70.64,50
europe_lau,"Marienmünster, Stadt",marienmunster_stadt,ma,56.29,67.6,49.22
europe_lau,"Marsberg, Stadt",marsberg_stadt,ma,40.96,52.76,60.14
europe_lau,Mariapfarr,mariapfarr,ma,22.35,53.02,87.56
europe_lau,Mauterndorf,mauterndorf,ma,64.98,70.59,56.49
europe_lau,"Maintal, Stadt",maintal_stadt,ma,58.39,70.47,47.09
europe_lau,Mainhausen,mainhausen,ma,45.36,54.28,62.64
europe_lau,Maishofen,maishofen,ma,63.33,71.23,41.17
europe_lau,Maria Alm am Steinernen Meer,maria_alm_am_steinernen_meer,ma,49.56,62.8,75.52
europe_lau,Malberg,malberg,ma,62.83,67.83,55.9
europe_lau,Mammelzen,mammelzen,ma,42.79,62.02,37.97
europe_lau,Mauden,mauden,ma,42.75,67.24,25.48
europe_lau,Malsfeld,malsfeld,ma,40.43,64.33,-12.26
europe_lau,MALËSI E MADHE,malesi_e_madhe,ma,30,67.3,97.43
europe_lau,Mayschoß,mayschoss,ma,37.34,73.23,89.96
europe_lau,"Marburg, Universitätsstadt",marburg_universitatsstadt,ma,54.99,61.25,35.02
europe_lau,Mattsee,mattsee,ma,50.42,75.98,71.26
europe_lau,Mähren,mahren,ma,36.15,63.35,-29.1
europe_lau,Mackenrodt,mackenrodt,ma,19.99,43.6,45.25
europe_lau,Masburg,masburg,ma,54.96,68.55,50.8
europe_lau,"Mayen, Stadt",mayen_stadt,ma,35.63,49.25,3.74
europe_lau,Macken,macken,ma,58.4,76.68,40.38
europe_lau,Marienhausen,marienhausen,ma,51.69,64.37,67.43
europe_lau,Maisborn,maisborn,ma,54.01,67.05,61.39
europe_lau,Maitzborn,maitzborn,ma,54.42,68.53,11.07
europe_lau,Mastershausen,mastershausen,ma,34.82,51.45,88.24
europe_lau,Mautern in Steiermark,mautern_in_steiermark,ma,41.83,53.71,41.54
europe_lau,Mandel,mandel,ma,36,59.53,-35.62
europe_lau,Martinstein,martinstein,ma,53.53,73.94,48.49
europe_lau,Marienfels,marienfels,ma,38.89,47.72,65.33
europe_lau,Marzhausen,marzhausen,ma,68.86,73.24,48.83
europe_lau,Malberg,malberg,ma,52.88,61.99,52.11
europe_lau,Malbergweich,malbergweich,ma,30.84,54.58,92.56
europe_lau,Mannweiler-Cölln,mannweiler_colln,ma,39.7,62.06,9.67
europe_lau,Marnheim,marnheim,ma,46.56,60.41,75.7
europe_lau,Marienrachdorf,marienrachdorf,ma,51.81,65.16,61.23
