name_clean,name_real
granitec,Гранитец
granicar,Граничар
gramatikovo,Граматиково
grozden,Грозден
gradevo,Градево
gradini,Градини
gradnica,Градница
gr_blevci,Гръблевци
gradise,Градище
granitovo,Гранитово
gramazdano,Грамаждано
granica,Граница
gramade,Грамаде
grivak,Гривяк
grivka,Гривка
gruevo,Груево
gradeznica,Градежница
gromsin,Громшин
grasevo,Грашево
graf_ignatievo,Граф Игнатиево
gradina,Градина
grivica,Гривица
gr_lska_padina,Грълска падина
grigorevo,Григорево
gradec,Градец
gr_ncarovo,Грънчарово
gradsko,Градско
grohotno,Грохотно
grad_t,Градът
granit,Гранит
grozd_ovo,Гроздьово
gradinarovo,Градинарово
granicak,Граничак
gradskovski_kolibi,Градсковски колиби
gramada,Грамада
gradesnica,Градешница
grnciste,Грнчиште
grbovec,Грбовец
grlani,Грљани
grad,Град
grdovci,Грдовци
grizilevci,Гризилевци
grko_pole,Грко Поле
gresnica,Грешница
grciste,Грчиште
gradosorci,Градошорци
gradsko_baldovci,Градско Балдовци
graesnica,Граешница
graiste,Граиште
grumazi,Грумази
grunista,Груништа
grncari,Грнчари
grupcin,Групчин
grekaj,Грекај
gradiste,Градиште
grusino,Грушино
gracani,Грачани
gradovci,Градовци
gradmanci,Градманци
grcec,Грчец
