name_clean,name_real
agios_dometios,Άγιος Δομέτιος
agios_sozomenos,Άγιος Σωζόμενος
agios_epiphanios_oreines,Άγιος Επιφάνιος (Ορεινής)
agios_ioannes,Άγιος Ιωάννης
agioi_trimithias,Άγιοι Τριμιθιάς
agios_basileios,Άγιος Βασίλειος
agios_georgios_kaukallou,Άγιος Γεώργιος Καυκάλλου
agioi_eliophotoi,Άγιοι Ηλιόφωτοι
agios_theodoros_soleas,Άγιος Θεόδωρος (Σολέας)
agios_epiphanios_soleas,Άγιος Επιφάνιος (Σολέας)
agios_nikolaos,Άγιος Νικόλαος
agios_georgios,Άγιος Γεώργιος
agios_ioannes_selemane,Άγιος Ιωάννης Σελέμανη
agios_theodoros_tillirias,Άγιος Θεόδωρος (Τιλλιρίας)
agios_ermolaos,Άγιος Ερμόλαος
agios_ambrosios,Άγιος Αμβρόσιος
agios_epiktetos,Άγιος Επίκτητος
agios_sergios,Άγιος Σέργιος
agios_chariton,Άγιος Χαρίτων
agios_iakobos,Άγιος Ιάκωβος
agios_andronikos_trikomou,Άγιος Ανδρόνικος (Τρικώμου)
agios_elias,Άγιος Ηλίας
agios_theodoros,Άγιος Θεόδωρος
agios_eustathios,Άγιος Ευστάθιος
agios_andronikos_karpasias,Άγιος Ανδρόνικος (Καρπασίας)
agios_symeon,Άγιος Συμεών
agioi_babatsinias,Άγιοι Βαβατσινιάς
agios_athanasios,Άγιος Αθανάσιος
agios_tychon,Άγιος Τύχων
agios_paulos,Άγιος Παύλος
agios_konstantinos,Άγιος Κωνσταντίνος
agios_thomas,Άγιος Θωμάς
agios_therapon,Άγιος Θεράπων
agios_mamas,Άγιος Μάμας
agios_demetrios,Άγιος Δημήτριος
agios_demetrianos,Άγιος Δημητριανός
agios_isidoros,Άγιος Ισίδωρος
agion_oros,Άγιον Όρος
