name_clean,name_real
cicevo,Чичево
cilik,Чилик
ciflik,Чифлик
ciprovci,Чипровци
cilnov,Чилнов
cibaovci,Чибаовци
cintulovo,Чинтулово
cirpan,Чирпан
cicil,Чичил
ciren,Чирен
