name_clean,name_real
stipoklasy,Štipoklasy
stihlice,Štíhlice
stechovice,Štěchovice
stetkovice,Štětkovice
stepanovice,Štěpánovice
steken,Štěkeň
stichov,Štichov
stenovicky_borek,Štěnovický Borek
stenovice,Štěnovice
stichovice,Štichovice
stitov,Štítov
stedra,Štědrá
steti,Štětí
studlov,Študlov
stoky,Štoky
stemechy,Štěměchy
stepkov,Štěpkov
stepanov_nad_svratkou,Štěpánov nad Svratkou
stechov,Štěchov
stitary,Štítary
stepanov,Štěpánov
sternberk,Šternberk
starnov,Štarnov
stity,Štíty
stitna_nad_vlari_popov,Štítná nad Vláří-Popov
stramberk,Štramberk
stepankovice,Štěpánkovice
stitina,Štítina
stablovice,Štáblovice
stefanje,Štefanje
stitar,Štitar
strigova,Štrigova
stefanja_gora,Štefanja Gora
strukljeva_vas,Štrukljeva vas
st_jurij,Št. Jurij
stalcerji,Štalcerji
stanjel,Štanjel
stravberk,Štravberk
st_janz_pri_radljah,Št. Janž pri Radljah
strekljevec,Štrekljevec
stajngrob,Štajngrob
stjak,Štjak
storje,Štorje
stajerska_vas,Štajerska vas
strihovec,Štrihovec
strit,Štrit
store,Štore
stefan_pri_trebnjem,Štefan pri Trebnjem
sturmovci,Šturmovci
stajngrova,Štajngrova
storovo,Štorovo
stajer,Štajer
stangarske_poljane,Štangarske Poljane
statenberg,Štatenberg
statenberk,Štatenberk
stefanova,Štefanová
stvrtok_na_ostrove,Štvrtok na Ostrove
sterusy,Šterusy
stefanov,Štefanov
stvrtok,Štvrtok
stefanovicova,Štefanovičová
stitare,Štitáre
sturovo,Štúrovo
stiavnik,Štiavnik
stiavnicka,Štiavnička
stefanov_nad_oravou,Štefanov nad Oravou
stiavnicke_bane,Štiavnické Bane
strkovec,Štrkovec
strba,Štrba
stola,Štôla
stefanovce,Štefanovce
stefurov,Štefurov
stos,Štós
stitnik,Štítnik
