name_clean,name_real
cerna_mogila,Черна могила
cernograd,Черноград
cerni_vr_h,Черни връх
cerkovo,Черково
ceresa,Череша
cernomorec,Черноморец
cernica,Черница
ceresovo,Черешово
ceresnica,Черешница
cerna_mesta,Черна Места
cernookovo,Чернооково
cerna,Черна
celopecene,Челопечене
cestimensko,Честименско
cernomorci,Черноморци
cernovr_h,Черновръх
cernogorovo,Черногорово
cerni_rid,Черни рид
cernicino,Черничино
cernod_b,Чернодъб
cerepovo,Черепово
cernozem,Чернозем
celnik,Челник
cekanec,Чеканец
cetirci,Четирци
cerven_breg,Червен брег
ceslanci,Чешлянци
cernigovo,Чернигово
cervena_skala,Червена скала
cereska,Черешка
cernicevo,Черничево
cernooki,Чернооки
ceganci,Чеганци
ceresica,Черешица
cerna_skala,Черна скала
cern_ovci,Черньовци
