category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Čistá u Horek,cista_u_horek,ci,49.85,63.61,73.25
europe_lau,Čistá,cista,ci,38.24,53.02,45.3
europe_lau,Čímice,cimice,ci,65.46,73.76,47.42
europe_lau,Čížov,cizov,ci,31.12,49.86,-12.88
europe_lau,Cikháj,cikhaj,ci,49.61,68.98,28.43
europe_lau,Cidlina,cidlina,ci,32.74,62.01,96.29
europe_lau,Číhalín,cihalin,ci,41.68,68.55,4.05
europe_lau,Číchov,cichov,ci,49.44,63.82,60.97
europe_lau,Čikov,cikov,ci,56.82,64.72,64.58
europe_lau,Číměř,cimer,ci,51.23,70.89,83.38
europe_lau,Čížkov,cizkov,ci,43.98,63.43,48.18
europe_lau,Církvice,cirkvice,ci,51.88,65.8,67.02
europe_lau,Čilec,cilec,ci,43.76,54.29,46.41
europe_lau,Citonice,citonice,ci,43.64,61.58,33.32
europe_lau,Ciutadella de Menorca,ciutadella_de_menorca,ci,60.41,73.85,50.41
europe_lau,Cisneros,cisneros,ci,65.76,77.59,59.43
europe_lau,Cilleruelo de San Mamés,cilleruelo_de_san_mames,ci,25.29,41.26,-13.13
europe_lau,"Cierva, La",cierva_la,ci,64.57,76.74,67.04
europe_lau,Cijuela,cijuela,ci,31.09,49.88,80.86
europe_lau,Cinctorres,cinctorres,ci,57.91,67.94,79.89
europe_lau,Cirat,cirat,ci,44.51,74.11,57.75
europe_lau,Чирпан,cirpan,ci,57.52,63.38,67.39
europe_lau,Cifuentes,cifuentes,ci,35.62,42.27,37.83
europe_lau,Cincovillas,cincovillas,ci,45.76,74.84,93.5
europe_lau,Ciruelas,ciruelas,ci,53.54,75.51,56.74
europe_lau,Ciruelos del Pinar,ciruelos_del_pinar,ci,53.83,74.55,95.95
europe_lau,Ciudad Real,ciudad_real,ci,46.83,58.45,83.35
europe_lau,Ciadoncha,ciadoncha,ci,72.61,76.08,53.87
europe_lau,Cillaperlata,cillaperlata,ci,45.94,61.57,0.8
europe_lau,Cilleruelo de Abajo,cilleruelo_de_abajo,ci,60.16,69.88,38.16
europe_lau,Cilleruelo de Arriba,cilleruelo_de_arriba,ci,61.65,69.9,75.83
europe_lau,Ciruelos de Cervera,ciruelos_de_cervera,ci,59.38,63.74,46.8
europe_lau,Cistella,cistella,ci,44,59.15,51.75
europe_lau,Cilleros,cilleros,ci,52.57,60.85,79.47
europe_lau,Чипровци,ciprovci,ci,63.29,64.23,42.42
europe_lau,Cillán,cillan,ci,34.9,42.89,56.56
europe_lau,Cisla,cisla,ci,54.2,65.73,67.42
europe_lau,Ciney,ciney,ci,44.48,61.7,28.79
europe_lau,Cipières,cipieres,ci,39.05,68.46,-50.66
europe_lau,Civrieux,civrieux,ci,47.97,61.88,50.69
europe_lau,Cize,cize,ci,44.26,65.44,84.76
europe_lau,Cierzac,cierzac,ci,41.36,62.53,99.64
europe_lau,Ciré-d'Aunis,cire_d_aunis,ci,48.32,53.33,69.55
europe_lau,Cierrey,cierrey,ci,42.62,61.72,10.76
europe_lau,Civray,civray,ci,54.14,64.48,83.87
europe_lau,Citou,citou,ci,49.01,55.67,63.25
europe_lau,Cindré,cindre,ci,51.58,71.4,84.73
europe_lau,Cierges,cierges,ci,60.13,76.96,42.97
europe_lau,Cilly,cilly,ci,45.16,71.96,32.29
europe_lau,Cimballa,cimballa,ci,58.68,66.01,67.58
europe_lau,Cinco Olivas,cinco_olivas,ci,46.27,73.89,98.4
europe_lau,Cintruénigo,cintruenigo,ci,58.86,67.75,59.27
europe_lau,Cirauqui,cirauqui,ci,42.66,70.71,98.21
europe_lau,Ciriza,ciriza,ci,32.9,69.83,-53.69
europe_lau,Cizur,cizur,ci,49.09,57.44,74.27
europe_lau,Cintheaux,cintheaux,ci,39.44,55.66,-6.17
europe_lau,Ciutadilla,ciutadilla,ci,46.22,75.06,99.83
europe_lau,Ciempozuelos,ciempozuelos,ci,46.14,67.16,46.77
europe_lau,Ciruelos,ciruelos,ci,50.62,69.92,15.95
europe_lau,Cigales,cigales,ci,38.82,61.48,60.77
europe_lau,Ciguñuela,cigunuela,ci,53.55,69.33,12.4
europe_lau,Cistérniga,cisterniga,ci,60.08,74.71,62.4
europe_lau,Cieza,cieza,ci,49.41,66.33,16.52
europe_lau,Cillorigo de Liébana,cillorigo_de_liebana,ci,38.48,60.39,-4.11
europe_lau,Cimanes de la Vega,cimanes_de_la_vega,ci,48.99,64.25,76.66
europe_lau,Cimanes del Tejar,cimanes_del_tejar,ci,35.01,55.62,96.97
europe_lau,Cistierna,cistierna,ci,22.38,62.11,99.78
europe_lau,Cidones,cidones,ci,48.96,74.03,-8.18
europe_lau,Cigudosa,cigudosa,ci,59.06,69.99,41.8
europe_lau,Cihuela,cihuela,ci,45.94,61.58,2.92
europe_lau,Ciria,ciria,ci,56.26,80.08,12.85
europe_lau,Cirujales del Río,cirujales_del_rio,ci,44.75,63.47,34.79
europe_lau,Cidamón,cidamon,ci,19.1,54.22,-30.73
europe_lau,Cihuri,cihuri,ci,45.67,57.54,91.87
europe_lau,Cirueña,ciruena,ci,50.47,74.43,9.76
europe_lau,Cilleros de la Bastida,cilleros_de_la_bastida,ci,15.05,69.59,28.34
europe_lau,Cipérez,ciperez,ci,54.51,63.79,26.25
europe_lau,Ciudad Rodrigo,ciudad_rodrigo,ci,56.27,71.31,46.91
europe_lau,Cieza,cieza,ci,61.29,68.44,55.08
europe_lau,Civens,civens,ci,38.75,54.24,21.98
europe_lau,Cirey-sur-Vezouze,cirey_sur_vezouze,ci,55.53,69.31,13.03
europe_lau,Cizay-la-Madeleine,cizay_la_madeleine,ci,37.73,59.22,92.13
europe_lau,Cisternes-la-Forêt,cisternes_la_foret,ci,52.04,59.42,58.51
europe_lau,Cintray,cintray,ci,54.17,70.88,47.01
europe_lau,Cirey-lès-Mareilles,cirey_les_mareilles,ci,24.14,37.65,98.76
europe_lau,Cirey-sur-Blaise,cirey_sur_blaise,ci,33.56,67.96,-3.1
europe_lau,Cirfontaines-en-Azois,cirfontaines_en_azois,ci,49.84,75.65,20.09
europe_lau,Cirfontaines-en-Ornois,cirfontaines_en_ornois,ci,29.46,48.11,38.37
europe_lau,Cistrières,cistrieres,ci,51.9,63.14,32.75
europe_lau,Cieurac,cieurac,ci,44.17,61.21,89.84
europe_lau,Ciron,ciron,ci,44.03,58.4,77.88
europe_lau,Ciamannacce,ciamannacce,ci,37.35,56.67,94.02
europe_lau,Cintré,cintre,ci,43.4,61.98,-9.95
europe_lau,Cize,cize,ci,30.88,80.33,81.29
europe_lau,Ciadoux,ciadoux,ci,25.47,54.22,53.64
europe_lau,Cier-de-Luchon,cier_de_luchon,ci,70.97,81.23,36.67
europe_lau,Cier-de-Rivière,cier_de_riviere,ci,54.12,69.18,38.61
europe_lau,Cierp-Gaud,cierp_gaud,ci,24.49,38.03,85
europe_lau,Cintegabelle,cintegabelle,ci,55.73,64.54,64.97
europe_lau,Cirès,cires,ci,38.52,65.82,70.28
europe_lau,Cissac-Médoc,cissac_medoc,ci,49.51,55.92,33.95
europe_lau,Civrac-de-Blaye,civrac_de_blaye,ci,55.81,65.83,65.12
europe_lau,Civrac-sur-Dordogne,civrac_sur_dordogne,ci,51.72,74.52,31.04
europe_lau,Civrac-en-Médoc,civrac_en_medoc,ci,35.22,65.01,-21.52
europe_lau,Cigogné,cigogne,ci,64.49,66.23,61.19
europe_lau,Cinais,cinais,ci,67.44,74.61,71.02
europe_lau,Cinq-Mars-la-Pile,cinq_mars_la_pile,ci,58.11,64.39,49.71
europe_lau,Ciran,ciran,ci,50.87,67.67,86
europe_lau,Civray-de-Touraine,civray_de_touraine,ci,34.74,59.98,94.08
europe_lau,Civray-sur-Esves,civray_sur_esves,ci,56.15,69.12,7.61
europe_lau,Cirey-lès-Pontailler,cirey_les_pontailler,ci,44.06,64.51,28.02
europe_lau,Civry-en-Montagne,civry_en_montagne,ci,62.46,70.46,61.17
europe_lau,Circourt,circourt,ci,69.07,72.95,46.01
