category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,Nußbach,nussbach,nu,54.69,66.79,27.31
europe_lau,Nutteln,nutteln,nu,46.41,76.08,13.52
europe_lau,Nusse,nusse,nu,36.21,50.14,79.14
europe_lau,Nübbel,nubbel,nu,54.28,67.04,76.88
europe_lau,Nützen,nutzen,nu,43.19,68.87,29.85
europe_lau,Nübel,nubel,nu,49.79,67.28,37.65
europe_lau,Nußdorf am Attersee,nussdorf_am_attersee,nu,43.22,55.43,24.02
europe_lau,Nümbrecht,numbrecht,nu,58.26,65.61,42.18
europe_lau,Nürburg,nurburg,nu,34.08,54.6,50.24
europe_lau,Nüsttal,nusttal,nu,40.7,47.93,68.89
europe_lau,Nußdorf am Haunsberg,nussdorf_am_haunsberg,nu,17.92,45.21,92.23
europe_lau,Nußbaum,nussbaum,nu,20.67,57.61,94.26
europe_lau,Nusbaum,nusbaum,nu,39.58,62.87,84.63
europe_lau,"Nürtingen, Stadt",nurtingen_stadt,nu,56.5,58.76,41.1
europe_lau,Nußbach,nussbach,nu,54.84,64.9,55.71
europe_lau,Nünschweiler,nunschweiler,nu,62.99,62.72,54.96
europe_lau,Nufringen,nufringen,nu,54.7,71.1,7.49
europe_lau,Nusplingen,nusplingen,nu,44.35,60.51,31.34
europe_lau,Nußloch,nussloch,nu,54.97,76.57,19.73
europe_lau,Nußdorf,nussdorf,nu,44.83,56.44,27.64
europe_lau,Nußdorf a.Inn,nussdorf_a_inn,nu,50.62,60.84,41.15
europe_lau,Nünchritz,nunchritz,nu,30.14,47.28,85.59
europe_lau,Nüziders,nuziders,nu,22.83,54.13,-121.63
europe_lau,Nürensdorf,nurensdorf,nu,48.7,69.46,73.3
europe_lau,Nules,nules,nu,44.23,65.75,37.09
europe_lau,"Nucia, la",nucia_la,nu,38.76,48.85,38.01
europe_lau,Nuñomoral,nunomoral,nu,39.65,60.11,-28.41
europe_lau,Nueva Carteya,nueva_carteya,nu,40.37,52.33,78.17
europe_lau,Nustrow,nustrow,nu,34.16,49.14,24.82
europe_lau,Nuthetal,nuthetal,nu,36.16,51.58,90.09
europe_lau,Nußdorf-Debant,nussdorf_debant,nu,21.51,50.57,97.78
europe_lau,Nürnberg,nurnberg,nu,41.74,52.46,88.96
europe_lau,Nüdlingen,nudlingen,nu,48.13,63.77,60.64
europe_lau,Nuthe-Urstromtal,nuthe_urstromtal,nu,37.33,50.45,31.09
europe_lau,Nuits-Saint-Georges,nuits_saint_georges,nu,36.55,62.65,86.55
europe_lau,Nunningen,nunningen,nu,40.47,55.59,74.42
