name_clean,name_real
elenovo,Еленово
elesnica,Елешница
elena,Елена
elhovo,Елхово
elovica,Еловица
elsica,Елшица
elovdol,Еловдол
elin_pelin,Елин Пелин
elenov_dol,Еленов дол
elenka,Еленка
elhovec,Елховец
elenino,Еленино
elisejna,Елисейна
elovec,Еловец
elsani,Елшани
elevci,Елевци
elovo,Елово
