name_clean,name_real
ujezd,Újezd
ujezdec,Újezdec
ujezd_u_planice,Újezd u Plánice
ujezd_nade_mzi,Újezd nade Mží
ujezd_u_svateho_krize,Újezd u Svatého Kříže
ujezdecek,Újezdeček
ujezd_pod_troskami,Újezd pod Troskami
ujezd_u_sezemic,Újezd u Sezemic
ujezd_u_prelouce,Újezd u Přelouče
ujezd_u_chocne,Újezd u Chocně
ujezd_u_boskovic,Újezd u Boskovic
ujezd_u_cerne_hory,Újezd u Černé Hory
ujezd_u_tisnova,Újezd u Tišnova
ujezd_u_brna,Újezd u Brna
ujezd_u_rosic,Újezd u Rosic
ujszilvas,Újszilvás
ujhartyan,Újhartyán
ujlengyel,Újlengyel
ujbarok,Újbarok
ujronafo,Újrónafő
ujker,Újkér
ujudvar,Újudvar
ujpetre,Újpetre
ujvarfalva,Újvárfalva
ujireg,Újireg
ujcsanalos,Újcsanálos
ujlorincfalva,Újlőrincfalva
ujszentmargita,Újszentmargita
ujiraz,Újiráz
ujtikos,Újtikos
ujleta,Újléta
ujkenez,Újkenéz
ujdombrad,Újdombrád
ujfeherto,Újfehértó
ujszasz,Újszász
ujsolt,Újsolt
ujtelek,Újtelek
ujkigyos,Újkígyós
ujszalonta,Újszalonta
ujszentivan,Újszentiván
