category,name,slug,prefix,roundness,rectangularity,mobile_fit
europe_lau,"Clausthal-Zellerfeld, Berg- und Universitätsstadt",clausthal_zellerfeld_berg_und_universitatsstadt,cl,49.94,60.94,70.55
europe_lau,"Cloppenburg, Stadt",cloppenburg_stadt,cl,42.64,54.99,91.41
europe_lau,"Clenze, Flecken",clenze_flecken,cl,47.95,63.96,44.36
europe_lau,Cleebronn,cleebronn,cl,54.99,60.64,46.57
europe_lau,Clausen,clausen,cl,36.71,72.56,-0.91
europe_lau,"Clingen, Stadt",clingen_stadt,cl,32.61,60.14,96.6
europe_lau,Claußnitz,claussnitz,cl,45.2,60.7,-10.84
europe_lau,Clavier,clavier,cl,46.56,60.58,16.21
europe_lau,Clergoux,clergoux,cl,50.92,63.25,72
europe_lau,Clans,clans,cl,51.4,69.04,61.43
europe_lau,Clamensane,clamensane,cl,51.14,65.07,71.38
europe_lau,Claret,claret,cl,41.08,66,63.95
europe_lau,Clumanc,clumanc,cl,57.93,74.65,26.17
europe_lau,Cleyzieu,cleyzieu,cl,47.82,69.79,88.39
europe_lau,Clam,clam,cl,56.24,72.96,47.19
europe_lau,Clavette,clavette,cl,49.58,67.6,-4.44
europe_lau,Clérac,clerac,cl,44.57,61.88,8.87
europe_lau,Clion,clion,cl,59.7,65.27,38.38
europe_lau,Cléron,cleron,cl,42.74,54.02,33.45
europe_lau,Clarmont,clarmont,cl,27.23,64.15,79.07
europe_lau,Clairvaux-d'Aveyron,clairvaux_d_aveyron,cl,39.85,49.93,79.89
europe_lau,Claville,claville,cl,63.18,68,51.12
europe_lau,Clémont,clemont,cl,51.29,59.74,81.34
europe_lau,Clermont-sur-Lauquet,clermont_sur_lauquet,cl,49.18,69.25,-11.06
europe_lau,Clef Vallée d'Eure,clef_vallee_d_eure,cl,56.09,66.35,51.84
europe_lau,Clérey,clerey,cl,55.29,55.3,62.16
europe_lau,Cladech,cladech,cl,61.05,72.54,49.39
europe_lau,Clermont-de-Beauregard,clermont_de_beauregard,cl,36.38,58.02,82.47
europe_lau,Clermont-d'Excideuil,clermont_d_excideuil,cl,55.8,69.73,80.57
europe_lau,Clacy-et-Thierret,clacy_et_thierret,cl,58.93,67.85,59.05
europe_lau,Clairfontaine,clairfontaine,cl,36.82,56.47,62.82
europe_lau,Clamecy,clamecy,cl,41.87,65.65,41.88
europe_lau,Clastres,clastres,cl,47,68.02,52.15
europe_lau,Clermont-les-Fermes,clermont_les_fermes,cl,42.12,58.69,88.8
europe_lau,Clavy-Warby,clavy_warby,cl,58.24,69.8,55.29
