name_clean,name_real
klos,Klos
klingenbach,Klingenbach
kleinmurbisch,Kleinmürbisch
klagenfurt_am_worthersee,Klagenfurt am Wörthersee
klein_sankt_paul,Klein Sankt Paul
kleblach_lind,Kleblach-Lind
klausen_leopoldsdorf,Klausen-Leopoldsdorf
klein_neusiedl,Klein-Neusiedl
kleinzell,Kleinzell
klein_pochlarn,Klein-Pöchlarn
klosterneuburg,Klosterneuburg
klaus_an_der_pyhrnbahn,Klaus an der Pyhrnbahn
klam,Klam
klaffer_am_hochficht,Klaffer am Hochficht
kleinzell_im_muhlkreis,Kleinzell im Mühlkreis
kleinarl,Kleinarl
kloch,Klöch
klosterle,Klösterle
klaus,Klaus
kluisbergen,Kluisbergen
kleinandelfingen,Kleinandelfingen
kloten,Kloten
kleinbosingen,Kleinbösingen
kleinlutzel,Kleinlützel
klosters_serneus,Klosters-Serneus
klingnau,Klingnau
kladruby,Kladruby
kladno,Kladno
klobuky,Klobuky
klucov,Klučov
klasterni_skalice,Klášterní Skalice
kluky,Kluky
kly,Kly
klaster_hradiste_nad_jizerou,Klášter Hradiště nad Jizerou
klokocna,Klokočná
klecany,Klecany
klicany,Klíčany
klinec,Klínec
klucenice,Klučenice
klec,Klec
klenovice,Klenovice
klenci_pod_cerchovem,Klenčí pod Čerchovem
klenova,Klenová
klatovy,Klatovy
klaster,Klášter
klabava,Klabava
klasterec_nad_ohri,Klášterec nad Ohří
klapy,Klapý
klenec,Kleneč
kliny,Klíny
klokoci,Klokočí
klamos,Klamoš
klasterska_lhota,Klášterská Lhota
klesice,Klešice
kladruby_nad_labem,Kladruby nad Labem
klasterec_nad_orlici,Klášterec nad Orlicí
klokocov,Klokočov
klatovec,Klatovec
kladeruby_nad_oslavou,Kladeruby nad Oslavou
klentnice,Klentnice
klobouky_u_brna,Klobouky u Brna
kladky,Kladky
klenovice_na_hane,Klenovice na Hané
klopotovice,Klopotovice
kladniky,Kladníky
klopina,Klopina
kladeruby,Kladeruby
klimkovice,Klimkovice
kleve,Kleve
klempau,Klempau
klein_pampau,Klein Pampau
klein_zecher,Klein Zecher
klinkrade,Klinkrade
klanxbull,Klanxbüll
klixbull,Klixbüll
klein_nordende,Klein Nordende
klein_offenseth_sparrieshoop,Klein Offenseth-Sparrieshoop
klamp,Klamp
kletkamp,Kletkamp
klein_barkau,Klein Barkau
klein_wittensee,Klein Wittensee
klappholz,Klappholz
klein_bennebek,Klein Bennebek
klein_rheide,Klein Rheide
klein_gladebrugge,Klein Gladebrügge
klein_ronnau,Klein Rönnau
klein_wesenberg,Klein Wesenberg
klein_meckelsen,Klein Meckelsen
kluse,Kluse
klein_berssen,Klein Berßen
klotten,Klotten
kliding,Kliding
kleinmaischeid,Kleinmaischeid
kludenbach,Kludenbach
klosterkumbd,Klosterkumbd
klingelbach,Klingelbach
kleinich,Kleinich
klausen,Klausen
kleinlangenfeld,Kleinlangenfeld
klusserath,Klüsserath
kleinkarlbach,Kleinkarlbach
klingenmunster,Klingenmünster
kleinfischlingen,Kleinfischlingen
kleinniedesheim,Kleinniedesheim
klein_winternheim,Klein-Winternheim
kleinbundenbach,Kleinbundenbach
kleinsteinhausen,Kleinsteinhausen
kleines_wiesental,Kleines Wiesental
klettgau,Klettgau
kleinsendelbach,Kleinsendelbach
kleinostheim,Kleinostheim
kleinkahl,Kleinkahl
kleinlangheim,Kleinlangheim
klingenberg_a_main,Klingenberg a. Main
kleinheubach,Kleinheubach
kleinwallstadt,Kleinwallstadt
kleinrinderfeld,Kleinrinderfeld
kleinaitingen,Kleinaitingen
klosterlechfeld,Klosterlechfeld
kleinblittersdorf,Kleinblittersdorf
klessen_gorne,Kleßen-Görne
kleinmachnow,Kleinmachnow
kloster_lehnin,Kloster Lehnin
kletzin,Kletzin
klein_vielen,Klein Vielen
klink,Klink
klocksin,Klocksin
klein_belitz,Klein Belitz
klein_kussewitz,Klein Kussewitz
klein_upahl,Klein Upahl
klausdorf,Klausdorf
kluis,Kluis
klutz,Klütz
klein_trebbow,Klein Trebbow
klein_bunzow,Klein Bünzow
kloster_tempzin,Kloster Tempzin
klein_rogahn,Klein Rogahn
klingenthal,Klingenthal
klipphausen,Klipphausen
klingenberg,Klingenberg
klotze,Klötze
klostermansfeld,Klostermansfeld
klietz,Klietz
kleinbartloff,Kleinbartloff
kleinfurra,Kleinfurra
kleinbodungen,Kleinbodungen
klettstedt,Klettstedt
kleinwelsbach,Kleinwelsbach
kleinbrembach,Kleinbrembach
kleinneuhausen,Kleinneuhausen
kleinmolsen,Kleinmölsen
kloster_vessra,Kloster Veßra
klettbach,Klettbach
kleinschwabhausen,Kleinschwabhausen
kleinobringen,Kleinobringen
kleinbockedra,Kleinbockedra
kleinebersdorf,Kleinebersdorf
kleineutersdorf,Kleineutersdorf
klitmoller,Klitmøller
klim,Klim
klostersogn,Klostersogn
klovborg,Klovborg
klakring,Klakring
klejs,Klejs
klejtrup,Klejtrup
klinte,Klinte
kliplev,Kliplev
klemensker,Klemensker
klang,Klang
kleingoeft,Kleingœft
klinca_sela,Klinča Sela
klostar_ivanic,Kloštar Ivanić
klanjec,Klanjec
klenovnik,Klenovnik
klostar_podravski,Kloštar Podravski
klana,Klana
klakar,Klakar
klis,Klis
klarafalva,Klárafalva
klaipeda,Klaipėda
klausuciai,Klausučiai
klovainiai,Klovainiai
klintaines,Klintaines
klepp,Klepp
klaebu,Klæbu
kleszczow,Kleszczów
kluki,Kluki
klonowa,Klonowa
klucze,Klucze
klwow,Klwów
klembow,Klembów
kluczbork,Kluczbork
kleszczele,Kleszczele
klukowo,Klukowo
klimontow,Klimontów
kluczewsko,Kluczewsko
kleczew,Kleczew
kleszczewo,Kleszczewo
kladovo,Kladovo
klippan,Klippan
klece_pri_dolu,Kleče pri Dolu
klopce,Klopce
kladje,Kladje
klanec_pri_kozini,Klanec pri Kozini
klemencevo,Klemenčevo
klinja_vas,Klinja vas
klanec_pri_komnu,Klanec pri Komnu
klake,Klake
klenovo,Klenovo
klanec_pri_gabrovki,Klanec pri Gabrovki
klenik,Klenik
klance,Klance
kloster,Klošter
kladje_nad_blanco,Kladje nad Blanco
kladje_pri_krmelju,Kladje pri Krmelju
klokocovnik,Klokočovnik
klenovik,Klenovik
klada,Klada
klavze,Klavže
kljucevica,Ključevica
klek,Klek
kladnart,Kladnart
klanc,Klanc
klanec,Klanec
kljucarovci_pri_ljutomeru,Ključarovci pri Ljutomeru
klecet,Klečet
klatova_nova_ves,Klátova Nová Ves
kliestina,Klieština
klizska_nema,Klížska Nemá
klasov,Klasov
klubina,Klubina
klastor_pod_znievom,Kláštor pod Znievom
klin,Klin
klokoc,Klokoč
klenovec,Klenovec
klenany,Kleňany
klcov,Klčov
klenov,Klenov
kladzany,Kladzany
kluknava,Kluknava
klin_nad_bodrogom,Klin nad Bodrogom
