name_clean,name_real
shijak,Shijak
shkoder,Shkodër
shercock,Shercock
shanmullagh,Shanmullagh
sheskin,Sheskin
shancough,Shancough
shaen,Shaen
shrule,Shrule
shannonbridge,Shannonbridge
shannonharbour,Shannonharbour
shinrone,Shinrone
shantalla,Shantalla
shankill,Shankill
shankill_rathmichael,Shankill-Rathmichael
shankill_rathsallagh,Shankill-Rathsallagh
shankill_shanganagh,Shankill-Shanganagh
shillelagh,Shillelagh
shanagolden,Shanagolden
shanid,Shanid
shannon_a,Shannon A
shannon_b,Shannon B
shronell,Shronell
shangarry,Shangarry
shanbogh,Shanbogh
shortcourse,Shortcourse
shanakiel,Shanakiel
shandon_a,Shandon A
shandon_b,Shandon B
shanballymore,Shanballymore
sheepshead,Sheepshead
shreelane,Shreelane
shronowen,Shronowen
shortlands,Shortlands
shirley,Shirley
shooters_hill,Shooters Hill
shepherds_bush_green,Shepherd's Bush Green
shaftesbury,Shaftesbury
sharston,Sharston
shaw,Shaw
shevington_with_lower_ground,Shevington with Lower Ground
shiney_row,Shiney Row
shard_end,Shard End
sheldon,Sheldon
sherbourne,Sherbourne
shirley_east,Shirley East
shirley_south,Shirley South
shirley_west,Shirley West
short_heath,Short Heath
shipley,Shipley
shadsworth_with_whitebirk,Shadsworth with Whitebirk
shear_brow,Shear Brow
sherwood,Sherwood
shiphay_with_the_willows,Shiphay-with-the-Willows
shoeburyness,Shoeburyness
shinfield_north,Shinfield North
shinfield_south,Shinfield South
sholing,Sholing
shap,Shap
shirebrook_east,Shirebrook East
shirebrook_langwith,Shirebrook Langwith
shirebrook_north_west,Shirebrook North West
shirebrook_south_east,Shirebrook South East
shirebrook_south_west,Shirebrook South West
shirland,Shirland
shaldon_and_stokeinteignhead,Shaldon and Stokeinteignhead
shebbear_and_langtree,Shebbear and Langtree
shenfield,Shenfield
shelley,Shelley
sherborne_st_john,Sherborne St. John
shenley,Shenley
shephall,Shephall
shorne_cobham_and_luddesdown,Shorne, Cobham and Luddesdown
shepway_north,Shepway North
shepway_south,Shepway South
sharoe_green,Sharoe Green
shepshed_east,Shepshed East
shepshed_west,Shepshed West
sheringham_north,Sheringham North
sheringham_south,Sheringham South
sherburn,Sherburn
sheriff_hutton,Sheriff Hutton
shepton_east,Shepton East
shepton_west,Shepton West
shobnall,Shobnall
shalford,Shalford
shepperton_town,Shepperton Town
shamley_green_and_cranleigh_north,Shamley Green and Cranleigh North
shawbury,Shawbury
shifnal_north,Shifnal North
shifnal_south_and_cosford,Shifnal South and Cosford
sherston,Sherston
shanklin_central,Shanklin Central
shanklin_south,Shanklin South
shipley_park_horsley_and_horsley_woodhouse,Shipley Park, Horsley and Horsley Woodhouse
shurdington,Shurdington
shavington,Shavington
shakerley,Shakerley
sharnbrook,Sharnbrook
shefford,Shefford
shildon_and_dene_valley,Shildon and Dene Valley
shotton_and_south_hetton,Shotton and South Hetton
shilbottle,Shilbottle
shadwell,Shadwell
shacklewell,Shacklewell
shenley_brook_end,Shenley Brook End
sheerness,Sheerness
sheppey_central,Sheppey Central
sheppey_east,Sheppey East
shawbirch,Shawbirch
shaftesbury_east,Shaftesbury East
shaftesbury_west,Shaftesbury West
sherburn_in_elmet,Sherburn in Elmet
shipston_north,Shipston North
shipston_south,Shipston South
shottery,Shottery
shipdham_with_scarning,Shipdham-with-Scarning
sherborne_east,Sherborne East
sherborne_west,Sherborne West
shipley_view,Shipley View
shenstone,Shenstone
shrub_end,Shrub End
shiregreen_brightside,Shiregreen & Brightside
shevington,Shevington
sherrards,Sherrards
shettleston,Shettleston
shetland_north,Shetland North
shetland_west,Shetland West
shetland_central,Shetland Central
shetland_south,Shetland South
shotton_east,Shotton East
shotton_higher,Shotton Higher
shotton_west,Shotton West
shirenewton,Shirenewton
shilvodan,Shilvodan
shandon,Shandon
shaws_road,Shaw's Road
shantallow,Shantallow
shantallow_east,Shantallow East
sheriffs_mountain,Sheriff's Mountain
