name_clean,name_real
selenice,Selenicë
seeboden_am_millstatter_see,Seeboden am Millstätter See
seitenstetten,Seitenstetten
seibersdorf,Seibersdorf
seefeld_kadolz,Seefeld-Kadolz
senftenberg,Senftenberg
seebenstein,Seebenstein
semmering,Semmering
senftenbach,Senftenbach
seewalchen_am_attersee,Seewalchen am Attersee
seeham,Seeham
seekirchen_am_wallersee,Seekirchen am Wallersee
semriach,Semriach
seiersberg_pirka,Seiersberg-Pirka
selzthal,Selzthal
seckau,Seckau
seefeld_in_tirol,Seefeld in Tirol
sellrain,Sellrain
see,See
serfaus,Serfaus
seneffe,Seneffe
seraing,Seraing
