name_clean,name_real
oslip,Oslip
ossiach,Ossiach
ostermiething,Ostermiething
ossingen,Ossingen
ostermundigen,Ostermundigen
osogna,Osogna
ostredek,Ostředek
ostrov,Ostrov
osek,Osek
osov,Osov
oskorinek,Oskořínek
ostra,Ostrá
osecek,Oseček
osecany,Osečany
ostrolovsky_ujezd,Ostrolovský Újezd
oslov,Oslov
ostrovec,Ostrovec
osvracin,Osvračín
ostretice,Ostřetice
oselce,Oselce
ostrov_u_bezdruzic,Ostrov u Bezdružic
ostrovec_lhotka,Ostrovec-Lhotka
osecna,Osečná
osice,Osice
osicky,Osičky
ostromer,Ostroměř
ostruzno,Ostružno
osecnice,Osečnice
ostresany,Ostřešany
ostretin,Ostřetín
osik,Osík
ostasov,Ostašov
oslavicka,Oslavička
oslavice,Oslavice
osova_bityska,Osová Bítýška
osove,Osové
ostrov_nad_oslavou,Ostrov nad Oslavou
ostrov_u_macochy,Ostrov u Macochy
osiky,Osiky
oslavany,Oslavany
ostopovice,Ostopovice
ostrovacice,Ostrovačice
ostrovanky,Ostrovánky
oslnovice,Oslnovice
ostruzna,Ostružná
osek_nad_becvou,Osek nad Bečvou
oskava,Oskava
osicko,Osíčko
ostrozska_lhota,Ostrožská Lhota
ostrozska_nova_ves,Ostrožská Nová Ves
osvetimany,Osvětimany
ostrata,Ostrata
osoblaha,Osoblaha
ostravice,Ostravice
ostrava,Ostrava
ostrohe,Ostrohe
osterrade,Osterrade
osterhever,Osterhever
oster_ohrstedt,Oster-Ohrstedt
ostenfeld_husum,Ostenfeld (Husum)
osterhorn,Osterhorn
osdorf,Osdorf
ostenfeld_rendsburg,Ostenfeld (Rendsburg)
osterronfeld,Osterrönfeld
osterby,Osterby
osterstedt,Osterstedt
oststeinbek,Oststeinbek
osloss,Osloß
osterode_am_harz,Osterode am Harz
osten,Osten
osterbruch,Osterbruch
osterholz_scharmbeck,Osterholz-Scharmbeck
ostereistedt,Ostereistedt
osterheide,Osterheide
osnabruck,Osnabrück
osteel,Osteel
osterwald,Osterwald
ostrhauderfehn,Ostrhauderfehn
ostercappeln,Ostercappeln
ostbevern,Ostbevern
osterspai,Osterspai
osann_monzel,Osann-Monzel
osburg,Osburg
osthofen,Osthofen
ostfildern,Ostfildern
osterburken,Osterburken
ostelsheim,Ostelsheim
ostrach,Ostrach
osterhofen,Osterhofen
osing,Osing
ostheim_v_d_rhon,Ostheim v.d. Rhön
osterberg,Osterberg
osterzell,Osterzell
ostrau,Ostrau
ostritz,Ostritz
oschatz,Oschatz
osternienburger_land,Osternienburger Land
oschersleben_bode,Oschersleben (Bode)
osterfeld,Osterfeld
osterwieck,Osterwieck
osterburg_altmark,Osterburg (Altmark)
ostramondra,Ostramondra
osthausen_wulfershausen,Osthausen-Wülfershausen
osted,Osted
osuna,Osuna
osso_de_cinca,Osso de Cinca
oseja,Oseja
osera_de_ebro,Osera de Ebro
oso_el,Oso, El
oseja_de_sajambre,Oseja de Sajambre
osornillo,Osornillo
osorno_la_mayor,Osorno la Mayor
ossa_de_montiel,Ossa de Montiel
osa_de_la_vega,Osa de la Vega
osor,Osor
os_de_balaguer,Os de Balaguer
osso_de_sio,Ossó de Sió
osmoy,Osmoy
osny,Osny
osmery,Osmery
osse,Osse
osselle_routelle,Osselle-Routelle
oslon,Oslon
osmanville,Osmanville
osmoy_saint_valery,Osmoy-Saint-Valery
osly_courtil,Osly-Courtil
ostel,Ostel
ostricourt,Ostricourt
ostreville,Ostreville
osnes,Osnes
ossey_les_trois_maisons,Ossey-les-Trois-Maisons
osne_le_val,Osne-le-Val
osches,Osches
osthouse,Osthouse
osthoffen,Osthoffen
ostwald,Ostwald
ostheim,Ostheim
osenbach,Osenbach
ossages,Ossages
osserain_rivareyte,Osserain-Rivareyte
osses,Ossès
ostabat_asme,Ostabat-Asme
ossas_suhare,Ossas-Suhare
osse_en_aspe,Osse-en-Aspe
ossenx,Ossenx
os_marsillon,Os-Marsillon
ossen,Ossen
ossun_ez_angles,Ossun-ez-Angles
osmets,Osmets
ossun,Ossun
osseja,Osséja
osani,Osani
osijek,Osijek
osli,Osli
ostffyasszonyfa,Ostffyasszonyfa
oszko,Oszkó
osztopan,Osztopán
oszlar,Oszlár
ostoros,Ostoros
osasco,Osasco
osasio,Osasio
ostana,Ostana
osmate,Osmate
ossona,Ossona
osio_sopra,Osio Sopra
osio_sotto,Osio Sotto
ospitaletto,Ospitaletto
ossimo,Ossimo
ostiano,Ostiano
ostiglia,Ostiglia
osnago,Osnago
ospedaletto_lodigiano,Ospedaletto Lodigiano
ossago_lodigiano,Ossago Lodigiano
ospedaletti,Ospedaletti
osiglia,Osiglia
ospedaletto,Ospedaletto
ossana,Ossana
ospitale_di_cadore,Ospitale di Cadore
ospedaletto_euganeo,Ospedaletto Euganeo
osoppo,Osoppo
ostellato,Ostellato
osimo,Osimo
ostra_vetere,Ostra Vetere
ospedaletto_d_alpinolo,Ospedaletto d'Alpinolo
ostuni,Ostuni
oschiri,Oschiri
osilo,Osilo
ossi,Ossi
osidda,Osidda
osini,Osini
oss,Oss
oslo,Oslo
os,Os
osteroy,Osterøy
osen,Osen
osiecznica,Osiecznica
osiek,Osiek
osielsko,Osielsko
osieciny,Osięciny
osie,Osie
ostrow_lubelski,Ostrów Lubelski
ostrowek,Ostrówek
osjakow,Osjaków
ostrow_mazowiecka,Ostrów Mazowiecka
osieck,Osieck
osiek_jasielski,Osiek Jasielski
ostrow,Ostrów
ostaszewo,Ostaszewo
osieczna,Osieczna
ostrowiec_swietokrzyski,Ostrowiec Świętokrzyski
ostroda,Ostróda
osiek_maly,Osiek Mały
ostrow_wielkopolski,Ostrów Wielkopolski
ostrzeszow,Ostrzeszów
ostrowite,Ostrowite
ostrorog,Ostroróg
ostrowice,Ostrowice
osina,Osina
ossela,Ossela
ostroveni,Ostroveni
osica_de_sus,Osica de Sus
osica_de_jos,Osica de Jos
osecina,Osečina
oskarshamn,Oskarshamn
osby,Osby
osenca,Osenca
osredek,Osredek
osredek_pri_dobrovi,Osredek pri Dobrovi
osredke,Osredke
ostrovica,Ostrovica
ostrozno_brdo,Ostrožno Brdo
oslica,Oslica
osredek_nad_sticno,Osredek nad Stično
osp,Osp
osredek_pri_podsredi,Osredek pri Podsredi
osredek_pri_trski_gori,Osredek pri Trški Gori
osolnik,Osolnik
oslusevci,Osluševci
osilnica,Osilnica
oskorsnica,Oskoršnica
osojnik,Osojnik
osredek_pri_hubajnici,Osredek pri Hubajnici
osredek_pri_krmelju,Osredek pri Krmelju
ostrozno_pri_locah,Ostrožno pri Ločah
ostrog,Ostrog
ostrozno_pri_ponikvi_del,Ostrožno pri Ponikvi - del
osrecje,Osrečje
ostenk,Ostenk
osredek_pri_zrecah,Osredek pri Zrečah
osojnica,Osojnica
oskrt,Oskrt
ostroznik,Ostrožnik
osuske,Osuské
ostratice,Ostratice
oslany,Oslany
osadka,Osádka
osrblie,Osrblie
ostra_luka,Ostrá Lúka
ostry_grun,Ostrý Grúň
osikov,Osikov
osturna,Osturňa
ostrovany,Ostrovany
osadne,Osadné
osterley_and_spring_grove,Osterley and Spring Grove
oscott,Oscott
ossett,Ossett
osbournby,Osbournby
oswestry_east,Oswestry East
oswestry_south,Oswestry South
oswestry_west,Oswestry West
osmotherley_swainby,Osmotherley & Swainby
osbaldwick_derwent,Osbaldwick & Derwent
